Time,x pos,y pos,phi,motor1 thrust,motor2 thrust,desired angle,desired thrust
3.4100000000000517,0.8550405608628306,3.0334911754177307,0.15673392791842955,7.183518729560757,16.036254147983616,-0.3383333333333333,23.240000000000002
3.413333333333385,0.8601873705230016,3.0423493876205634,0.1567990144738238,7.175166295343448,16.04494370090852,-0.3383333333333333,23.240000000000002
3.4166666666667185,0.8653543327731497,3.0512260184481517,0.15686113879486788,7.1668692228751185,16.053572273439315,-0.3383333333333333,23.240000000000002
3.420000000000052,0.8705414554338906,3.060121068496838,0.15692029527817583,7.1586271315195615,16.062140339856295,-0.3383333333333333,23.240000000000002
3.4233333333333853,0.8757487459423924,3.0690345383926414,0.15697647835857775,7.150439647706282,16.070648365813312,-0.3383333333333333,23.240000000000002
3.4266666666667187,0.8809762113517388,3.077966428791932,0.15702968250884514,7.142306404815977,16.07909680847829,-0.3383333333333333,23.240000000000002
3.430000000000052,0.8862238583302965,3.086916740382097,0.1570799022394213,7.134227043067833,16.087486116671528,-0.3383333333333333,23.240000000000002
3.4333333333333855,0.8914916931610862,3.0958854738821877,0.15712713209815696,7.126201209408602,16.09581673100177,-0.3383333333333333,23.240000000000002
3.436666666666719,0.8967797217411569,3.1048726300435616,0.1571713666700504,7.1182285574034205,16.104089084000112,-0.3383333333333333,23.240000000000002
3.4400000000000523,0.9020879495809638,3.113878209650507,0.15721260057699282,7.110308747128361,16.112303600251778,-0.3383333333333333,23.240000000000002
3.4433333333333858,0.9074163818037495,3.1229022135208586,0.15725082847751806,7.102441445064672,16.120460696525797,-0.3383333333333333,23.240000000000002
3.446666666666719,0.9127650231449291,3.131944642506601,0.15728604506655733,7.094626323994689,16.128560781902603,-0.3383333333333333,23.240000000000002
3.4500000000000526,0.9181338779514782,3.1410054974944597,0.15731824507519826,7.086863062899388,16.136604257899616,-0.3383333333333333,23.240000000000002
3.453333333333386,0.923522950181324,3.1500847794064804,0.15734742327044862,7.079151346857554,16.1445915185948,-0.3383333333333333,23.240000000000002
3.4566666666667194,0.9289322434027412,3.1591824892005986,0.15737357445500438,7.071490866946539,16.152522950748274,-0.3383333333333333,23.240000000000002
3.460000000000053,0.9343617607937491,3.1682986278711955,0.15739669346702223,7.063881320144592,16.160398933921975,-0.3383333333333333,23.240000000000002
3.463333333333386,0.9398115051415138,3.1774331964496447,0.15741677517989627,7.056322409234715,16.16821984059741,-0.3383333333333333,23.240000000000002
3.4666666666667196,0.9452814788417527,3.1865861960048467,0.15743381450203914,7.048813842710054,16.175986036291533,-0.3383333333333333,23.240000000000002
3.470000000000053,0.9507716838981428,3.195757627643752,0.157447806376667,7.041355334680762,16.1836978796708,-0.3383333333333333,23.240000000000002
3.4733333333333865,0.9562821219217313,3.2049474925118746,0.1574587457815889,7.033946604782348,16.191355722663353,-0.3383333333333333,23.240000000000002
3.47666666666672,0.9618127941303509,3.2141557917937935,0.15746662772899997,7.026587378085459,16.19895991056948,-0.3383333333333333,23.240000000000002
